"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00116910","2000-11",,"3","8","7","0","0","0","17","3","2","0","11","0","0.0","1.19","80",,,,"826",,,,,,,,,,,"3.87","0.0","37.6","45.6","29.5"
"USC00116910","2000-12",,"0","10","7","22","8","11","30","21","0","0","-12","21","6.0","0.38","39",,,,"1508",,,,,,,,,,,"1.50","27.0","14.8","22.8","6.9"
"USC00116910","2001-01","0","0","7","5",,"1","2","29","17","0","0","-4",,"4.0","0.91","41",,,,"1302",,,,,,,,,,,"2.10","4.6","23.0","30.1","15.9"
"USC00116910","2001-02","0","0","10","6","7","1","2","25","10","0","0","-3","5","1.0","1.34","55",,,,"1049",,,,,,,,,,,"2.81","1.8","27.5","36.2","18.9"
"USC00116910","2001-03","0","0","5","4","1","1","0","29","3","0","0","14","2","3.0","0.36","58",,,,"935",,,,,,,,,,,"0.86","3.0","34.1","44.3","23.9"
"USC00116910","2001-04","18","18","12","8","0","0","0","5","0","14","0","28","0","0.0","1.03","83",,,,"303",,,,,,,,,,,"3.25","0.0","55.5","67.7","43.4"
"USC00116910","2001-05","119","100","16","8","0","0","0","0","0","20","1","41","0","0.0","0.70","92",,,,"121",,,,,,,,,,,"3.68","0.0","64.3","75.5","53.2"
"USC00116910","2001-06","296","177","8","5","0","0","0","0","0","24","4","47","0","0.0","2.11","99",,,,"61",,,,,,,,,,,"4.83","0.0","68.9","78.2","59.6"
"USC00116910","2001-07","598","303","9","5","0","0","0","0","0","31","5","49","0","0.0","1.55","96","2",,,"2",,,,,,,,,,,"4.46","0.0","74.7","84.7","64.7"
"USC00116910","2001-08","864","266","9","8","0","0","0","0","0","30","5","53","0","0.0","0.99","94","4",,,"2",,,,,,,,,,,"3.98","0.0","73.5","82.7","64.3"
"USC00116910","2001-09","936","72","8","6","0","0","0","0","0","24","0","38","0","0.0","2.05","89","121",,,"116",,,,,,,,,,,"4.06","0.0","63.5","74.5","52.5"
"USC00116910","2001-10","943","7","10","8","0","0","0","3","0","6","0","30","0","0.0","2.32","83","473",,,"352",,,,,,,,,,,"6.12","0.0","53.1","62.9","43.3"
"USC00116910","2001-11","943","0","8","6","0","0","0","6","0","4","0","26","0","0.0","0.84","73","948",,,"475",,,,,,,,,,,"2.09","0.0","49.2","59.8","38.5"
"USC00116910","2001-12","943","0","7","6","0","1","0","23","7","0","0","5","0","1.5","0.45","68","1912",,,"963",,,,,,,,,,,"1.46","1.5","33.9","41.7","26.1"
"USC00116910","2002-01","0","0","5","3","1","1","0","25","6","0","0","6","1","1.0","1.56","62","2942",,,"1030",,,,,,,,,,,"2.90","1.9","31.8","40.7","22.8"
"USC00116910","2002-02","0","0","6","5","3","2","0","24","4","0","0","10","4","3.0","0.68","60","3852",,,"911",,,,,,,,,,,"1.75","4.0","32.5","40.8","24.2"
"USC00116910","2002-03","0","0","10","8","4","2","2","16","3","0","0","-5","2","3.5","0.69","67","4755",,,"903",,,,,,,,,,,"2.65","5.5","35.0","44.3","25.7"
"USC00116910","2002-04","45","45","12","8","0","0","0","6","0","8","1","24","0","0.0","1.46","90","5226",,,"471",,,,,,,,,,,"4.41","0.0","50.8","60.6","41.0"
