"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USC00111160","1995-04",,"20","18","15","9","0","0","0","4","0","13","0","28","0","0.0","0.59","83","3930","264","3.28","0.0","56.5","68.9","44.1",,,,,
"USC00111160","1995-05",,"80","60","20","14","0","0","0","0","0","24","0","39","0","0.0","3.50","85","4027","96","13.54","0.0","63.8","73.3","54.4",,,,,
"USC00111160","1995-06",,"344","263","14","9","0","0","0","0","0","30","3","52","0","0.0","1.11","92","4027","0","4.24","0.0","73.8","83.7","63.8",,,,,
"USC00111160","1995-07",,"786","443","7","5","0","0","0","0","0","31","17","56","0","0.0","1.15","100","0","0","3.17","0.0","79.3","89.6","69.0",,,,,
"USC00111160","1995-08",,"1299","513","7","6","0","0","0","0","0","31","21","60","0","0.0","2.05","100","0","0","4.68","0.0","81.6","91.7","71.4",,,,,
"USC00111160","1995-09",,"1421","122","3","2","0","0","0","0","0","25","1","33","0","0.0","0.60","91","82","82","0.79","0.0","66.3","77.6","55.1",,,,,
"USC00111160","1995-10",,"1450","28","10","5","0","0","0","1","0","20","0","31","0","0.0","0.68","86","247","165","2.00","0.0","60.4","74.3","46.5",,,,,
"USC00111160","1995-11",,"1450","0","4","2","0","1","0","18","0","1","0","18","0","1.0","1.05","72","904","656","1.33","1.0","43.1","54.2","32.0",,,,,
"USC00111160","1995-12",,"1450","0","9","4","15","2","0","21","9","0","0","2","5","5.7","1.14","69","1863","960","2.09","9.6","34.0","41.5","26.5",,,,,
"USC00111160","1996-01",,"0","0","12","6","13","4","1","26","10","0","0","-1","8","6.7","0.70","67","2931","1068","2.70","12.6","29.5","39.4","19.7",,,,,
"USC00111160","1996-02",,"2","2","5","3","1","1","3","18","4","6","0","-13","1","1.8","0.54","78","3721","790","1.01","2.1","37.8","50.3","25.4",,,,,
"USC00111160","1996-03",,"2","0","8","4","0","0","0","18","2","2","0","4","0","0.5","1.16","70","4484","763","1.85","0.5","40.4","51.5","29.3",,,,,
"USC00111160","1996-04",,"13","11","10","7","0","0","0","5","0","15","0","26","0","0.0","3.00","82","4820","336","7.62","0.0","54.2","66.8","41.6",,,,,
"USC00111160","1996-05",,"179","166","15","10","0","0","0","0","0","24","5","42","0","0.0","0.75","93","4896","76","3.24","0.0","67.9","78.1","57.7",,,,,
"USC00111160","1996-06",,"473","294","11","10","0","0","0","0","0","30","11","49","0","0.0","1.00","95","4901","4","3.28","0.0","74.6","84.6","64.7",,,,,
"USC00111160","1996-07",,"810","337","10","6","0","0","0","0","0","30","11","56","0","0.0","1.68","95","0","0","4.44","0.0","76.2","86.7","65.6",,,,,
"USC00111160","1996-08",,"1169","359","6","5","0","0","0","0","0","31","11","58","0","0.0","1.10","95","0","0","2.28","0.0","76.6","86.9","66.3",,,,,
"USC00111160","1996-09",,"1282","114","10","6","0","0","0","0","0","25","0","44","0","0.0","1.35","87","74","74","4.39","0.0","66.2","76.2","56.1",,,,,
"USC00111160","1996-10",,"1296","14","8","4","0","0","0","1","0","15","0","32","0","0.0","0.77","83","291","218","2.31","0.0","57.2","69.2","45.3",,,,,
"USC00111160","1996-11",,,,"9","6","0","0",,,"2","2","0",,"0","0.0","2.30","71",,,"5.48","0.0",,"45.1",,,,,,
"USC00111160","1996-12",,,"0","7","4","0","0","0","21","6","0","0","8","0","0.4","0.46","67",,"895","1.28","0.4","35.2","43.5","26.9",,,,,
"USC00111160","1997-01",,,,"10","8","13","2",,,"18","2","0",,"8","5.6","1.60","71",,,"3.66","10.9",,"35.3",,,,,,
"USC00111160","1997-02",,,"0","10","6","0","0","0","19","0","0","0","23","0","0.7","1.57","68",,"666","3.97","1.1","38.3","45.4","31.2",,,,,
"USC00111160","1997-03",,,"0","12","10","0","0","0","8","0","4","0","20","0","0.0","1.04","87",,"539","3.47","0.0","47.6","58.4","36.8",,,,,
"USC00111160","1997-04",,,"2","9","7","1","2","0","4","0","5","0","25","3","2.6","0.71","79",,"437","2.34","4.0","50.5","60.3","40.7",,,,,
"USC00111160","1997-05",,,"41","15","9","0","0","0","0","0","17","0","37","0","0.0","0.96","88",,"159","3.19","0.0","61.2","71.7","50.6",,,,,
"USC00111160","1997-06",,,"224","10","7","0","0","0","0","0","26","5","56","0","0.0","1.36","92",,"10","3.28","0.0","72.1","80.3","63.9",,,,,
"USC00111160","1997-07",,,"430","5","5","0","0","0","0","0","31","15","56","0","0.0","0.95","98","2","2","2.93","0.0","78.8","88.7","68.8",,,,,
"USC00111160","1997-08",,,"290","12","8","0","0","0","0","0","31","4","54","0","0.0","1.16","93","2","0","4.39","0.0","74.4","83.3","65.4",,,,,
"USC00111160","1997-09",,,"158","6","4","0","0","0","0","0","28","4","46","0","0.0","0.65","92","42","40","1.63","0.0","68.9","79.4","58.5",,,,,
"USC00111160","1997-10",,,"71","7","5","0","0","0","2","0","14","0","27","0","0.0","1.12","88","345","303","2.43","0.0","57.5","68.5","46.6",,,,,
"USC00111160","1997-11",,,"0","10","4","1","1","0","13","1","2","0","14","3","3.1","1.13","70","1027","682","2.29","3.1","42.2","49.4","35.1",,,,,
"USC00111160","1997-12",,,"0","12","8","2","1","0","21","5","0","0","21","1","1.0","0.48","61","1955","927","1.98","2.4","35.1","41.3","28.8",,,,,
"USC00111160","1998-01",,"0","0","11","7","3","2","0","20","7","0","0","15","2","1.5","1.01","65","2821","866","2.58","3.3","35.6","42.3","28.9",,,,,
"USC00111160","1998-02",,"0","0","9","6","1","0","0","12","0","0","0","23","1","0.6","0.59","66","3451","630","2.59","0.6","42.5","50.6","34.3",,,,,
"USC00111160","1998-03",,"21","21","15","10","0","1","0","17","4","6","0","10","0","1.0","1.77","81","4148","697","6.31","1.0","43.2","51.0","35.3",,,,,
"USC00111160","1998-04",,"24","2","15","8","0","0","0","1","0","11","0","32","0","0.0","1.21","79","4457","310","5.20","0.0","54.8","64.5","45.0",,,,,
"USC00111160","1998-05",,"214","191","11","6","0","0","0","0","0","27","1","48","0","0.0","0.52","90","4490","33","2.63","0.0","70.1","78.8","61.4",,,,,
"USC00111160","1998-06",,"526","312","17","11","0","0","0","0","0","27","10","47","0","0.0","1.85","95","4518","27","8.31","0.0","74.7","83.7","65.7",,,,,
"USC00111160","1998-07",,"929","402","12","10","0","0","0","0","0","30","9","62","0","0.0","2.30","98","0","0","8.99","0.0","78.0","85.7","70.2",,,,,
"USC00111160","1998-08",,"1304","375","8","5","0","0","0","0","0","31","5","61","0","0.0","4.27","94","0","0","5.86","0.0","77.1","85.9","68.3",,,,,
"USC00111160","1998-09",,"1571","267","9","6","0","0","0","0","0","30","7","51","0","0.0","1.10","95","7","7","2.65","0.0","73.7","83.4","63.9",,,,,
"USC00111160","1998-10",,"1598","27","8","6",,"0","0","0","0","18","0","33",,"0.0","1.16","80","193","186","3.48","0.0","59.9","70.5","49.2",,,,,
"USC00111160","1998-11",,"1599","1","8","4","0","0","0","6","0","3","0","27","0","0.0","0.87","74","686","493","2.76","0.0","48.6","58.7","38.5",,,,,
"USC00111160","1998-12",,"1599","0","7","5","1","1","0","19","4","3","0","8","1","1.2","0.42","74","1508","821","1.14","1.2","37.6","47.0","28.2",,,,,
"USC00111160","1999-01",,"0","0","13","10","18","3","1","22","12","0","0","-7","7","4.5","1.99","69","2474","966","4.23","7.4","30.4","38.9","21.9",,,,,
"USC00111160","1999-02",,"0","0","9","6","0","0","0","16","0","2","0","19","0","0.4","2.47","73","3122","647","3.93","0.6","41.9","51.1","32.6",,,,,
"USC00111160","1999-03",,"0","0","7","5","0","0","0","17","0","3","0","22","0","0.3","1.05","73","3826","704","2.53","0.3","41.4","51.3","31.5",,,,,
"USC00111160","1999-04",,"24","24","15","11","0","0","0","0","0","11","0","37","0","0.0","1.04","82","4039","214","3.98","0.0","58.4","67.1","49.7",,,,,
"USC00111160","1999-05",,"98","74","10","5","0","0","0","0","0","27","0","45","0","0.0","0.95","83","4093","53","2.64","0.0","65.7","75.9","55.5",,,,,
"USC00111160","1999-06",,"383","285","12","10","0","0","0","0","0","29","7","51","0","0.0","2.20","93","4102","9","6.44","0.0","74.2","83.1","65.3",,,,,
"USC00111160","1999-07",,"869","486","6","6","0","0","0","0","0","31","18","59","0","0.0","1.01","103","0","0","3.14","0.0","80.7","90.3","71.0",,,,,
"USC00111160","1999-08",,"1185","316","4","2","0","0","0","0","0","31","4","55","0","0.0","1.63","95","0","0","2.13","0.0","75.2","85.4","65.0",,,,,
"USC00111160","1999-09",,"1319","134","5","3","0","0","0","0","0","27","3","39","0","0.0","0.52","94","54","54","1.17","0.0","67.9","81.0","54.8",,,,,
"USC00111160","1999-10",,"1332","13","5","5","0","0","0","4","0","18","0","29","0","0.0","1.54","85","312","258","2.31","0.0","57.1","70.6","43.6",,,,,
"USC00111160","1999-11",,"1343","11","3","3","0","0","0","7","0","12","0","20","0","0.0","0.22","82","689","377","0.50","0.0","52.8","65.2","40.4",,,,,
"USC00111160","1999-12",,"1343","0","8","6","0","0","0","23","2","0","0","14","0","0.0","1.25","67","1536","847","2.36","0.0","37.7","46.9","28.5",,,,,
"USC00111160","2000-01",,"0","0","9","5","2","1","0","27","8","0","0","11","3","3.0","0.51","69","2552","1016","1.72","4.0","32.2","42.3","22.2",,,,,
"USC00111160","2000-02",,"4","4","7","6","2","0","0","19","0","4","0","13","2","0.0","1.93","81","3225","673","3.23","0.0","41.9","51.7","32.2",,,,,
"USC00111160","2000-03",,"5","0","11","6","2","2","0","10","0","7","0","18","3","3.5","0.60","83","3744","519","2.23","5.5","48.3","59.5","37.0",,,,,
"USC00111160","2000-04",,"13","7","8","5","0","0","0","2","0","10","0","30","0","0.0","0.88","85","4063","318","2.04","0.0","54.6","66.2","43.1",,,,,
"USC00111160","2000-05",,"150","137","9","6","0","0","0","0","0","27","0","43","0","0.0","1.76","88","4110","47","5.25","0.0","67.9","77.3","58.5",,,,,
"USC00111160","2000-06",,"395","246","12","10","0","0","0","0","0","28","1","48","0","0.0","2.67","90","4125","14","8.10","0.0","72.7","81.9","63.5",,,,,
"USC00111160","2000-07",,"741","346","12","8","0","0","0","0","0","31","12","57","0","0.0","1.67","98","0","0","6.56","0.0","76.2","85.6","66.7",,,,,
"USC00111160","2000-08",,"1146","405","10","7","0","0","0","0","0","31","12","62","0","0.0","1.97","100","0","0","6.13","0.0","78.1","87.1","69.0",,,,,
"USC00111160","2000-09",,"1319","173","8","5","0","0","0","0","0","25","6","38","0","0.0","1.06","95","78","78","2.37","0.0","68.2","79.4","56.9",,,,,
"USC00111160","2000-10",,"1361","42","10","5","0","0","0","4","0","18","0","29","0","0.0","1.47","87","279","201","2.18","0.0","59.8","70.7","48.8",,,,,
"USC00111160","2000-11",,"1369","8","8","8","0","0","0","15","0","2","0","15","0","0.0","0.85","82","989","709","3.70","0.0","41.6","49.8","33.4",,,,,
"USC00111160","2000-12",,"1369","0","11","5","21","5","1","30","19","0","0","-1","9","7.2","0.36","57","2327","1339","1.01","15.1","21.8","29.7","13.9",,,,,
"USC00111160","2001-01",,"0","0","6","3","11","0","1","26","5","0","0","-4","6","0.0","0.47","54","3377","1050","0.85","0.0","29.7","38.5","21.0",,,,,
"USC00111160","2001-02",,"0","0","8","8","1","1","0","21","5","1","0","5","1","1.0","1.07","71","4194","817","2.94","1.5","35.8","45.0","26.6",,,,,
"USC00111160","2001-03",,"0","0","10","2","0","0","0","19","1","0","0","19","0","0.0","0.85","67","4956","762","1.30","0.0","40.4","50.3","30.6",,,,,
"USC00111160","2001-04",,"74","74","11","4","0","0","0","2","0","20","1","29","0","0.0","0.90","92","5147","191","2.74","0.0","61.1","71.9","50.3",,,,,
"USC00111160","2001-05",,"207","133","12","7","0","0","0","0","0","26","1","46","0","0.0","1.90","91","5197","50","4.91","0.0","67.4","77.3","57.5",,,,,
"USC00111160","2001-06",,"436","229","9","7","0","0","0","0","0","27","7","52","0","0.0","0.98","92","5212","15","3.59","0.0","72.1","82.0","62.3",,,,,
"USC00111160","2001-07",,"840","405","11","7","0","0","0","0","0","31","12","54","0","0.0","1.14","98","0","0","3.70","0.0","78.0","87.1","69.0",,,,,
"USC00111160","2001-08",,"1219","379","7","5","0","0","0","0","0","31","11","55","0","0.0","0.90","96","0","0","2.50","0.0","77.6","87.4","67.8",,,,,
"USC00111160","2001-09",,"1340","120","5","5","0","0","0","0","0","26","3","38","0","0.0","1.56","92","72","72","3.09","0.0","66.7","78.3","55.1",,,,,
"USC00111160","2001-10",,"1350","10","9","8","0","0","0","4","0","17","0","27","0","0.0","0.81","85","362","290","3.93","0.0","56.0","67.5","44.4",,,,,
"USC00111160","2001-11",,"1351","2","9","5","0","0","0","6","0","11","0","26","0","0.0","1.16","75","767","405","3.09","0.0","51.5","63.5","39.6",,,,,
"USC00111160","2001-12",,"1351","0","12","7","0","0","0","19","3","2","0","12","0","0.0","1.28","73","1575","808","3.82","0.0","38.9","48.0","29.9",,,,,
"USC00111160","2002-01",,"0","0","6","4","4","1","0","25","4","1","0","10","3","3.0","1.28","73","2444","869","2.29","3.5","35.8","46.6","25.0",,,,,
"USC00111160","2002-02",,"0","0","8","4","2","1","0","22","3","0","0","14","2","2.0","0.65","69","3224","780","1.62","2.0","37.1","47.1","27.2",,,,,
"USC00111160","2002-03",,"0","0","12","9","3","2","0","12","1","2","0","6","1","1.5","1.00","74","3980","756","4.37","2.5","40.6","49.9","31.4",,,,,
"USC00111160","2002-04",,"59","59","12","10","0","0","0","3","0","13","1","25","0","0.0","0.70","91","4240","259","3.93","0.0","58.0","68.9","47.1",,,,,
"USC00111160","2002-05",,"110","51","12","9","0","0","0","0","0","19","0","37","0","0.0","1.43","82","4378","138","6.17","0.0","62.2","71.8","52.5",,,,,
"USC00111160","2002-06",,"438","327","7","3","0","0","0","0","0","29","11","54","0","0.0","2.68","92","4380","2","4.56","0.0","75.8","85.4","66.3",,,,,
"USC00111160","2002-07",,"912","475","4","3","0","0","0","0","0","31","19","64","0","0.0","1.45","96","0","0","2.01","0.0","80.3","89.5","71.2",,,,,
"USC00111160","2002-08",,"1300","387","7","6","0","0","0","0","0","31","9","59","0","0.0","1.42","95","0","0","3.18","0.0","77.5","86.3","68.7",,,,,
"USC00111160","2002-09",,"1511","211","4","4","0","0","0","0","0","29","7","44","0","0.0","0.83","92","24","24","2.08","0.0","71.2","82.3","60.1",,,,,
"USC00111160","2004-03",,,"4","15","8","0","0","0","9","0","5","0","24","0","0.0","0.90","78",,"486","4.17","0.0","49.4","59.8","39.1",,,,,
"USC00111160","2004-04",,,"45","6","5","0","0","0","3","0","11","0","31","0","0.0","0.80","87",,"294","1.81","0.0","56.7","67.5","45.9",,,,,
"USC00111160","2004-05",,,"181","15","11","0","0","0","0","0","25","0","41","0","0.0","1.73","88",,"76","8.89","0.0","68.4","77.6","59.2",,,,,
"USC00111160","2004-06",,,"219","10","5","0","0","0","0","0","30","3","52","0","0.0","0.50","91",,"6","1.50","0.0","72.2","81.6","62.8",,,,,
"USC00111160","2004-07",,,"335","12","9","0","0","0","0","0","30","9","55","0","0.0","2.28","98","2","2","8.29","0.0","75.7","84.5","67.0",,,,,
"USC00111160","2004-08",,,"224","8","5","0","0","0","0","0","29","4","50","0","0.0","1.04","93","25","23","3.13","0.0","71.5","81.8","61.2",,,,,
"USC00111160","2004-09",,,"140","1","1","0","0","0","0","0","29","0","44","0","0.0","0.13","87","46","21","0.13","0.0","69.0","81.3","56.6",,,,,
"USC00111160","2004-10",,,"15","15","9","0","0","0","0","0","15","0","34","0","0.0","1.39","84","259","213","4.85","0.0","58.6","68.9","48.3",,,,,
"USC00111160","2004-11",,,"0","14","12","0","0","0","6","0","3","0","25","0","0.0","1.27","76","717","458","6.17","0.0","49.0","57.0","41.0",,,,,
"USC00111160","2004-12",,,"0","4","3","0","0","0","26","5","0","0","7","0","0.0","1.78","64","1665","947","2.68","0.0","34.4","44.6","24.3",,,,,
"USC00111160","2005-01",,"0","0","12","10","6","3","0","23","7","1","0","6","3","2.8","2.39","70","2620","955","8.28","5.6","34.2","42.4","26.0",,,,,
"USC00111160","2005-02",,"0","0","9","7","1","1","0","20","0","2","0","19","2","1.6","0.68","76","3316","696","1.84","1.6","40.1","49.4","30.8",,,,,
"USC00111160","2005-03",,"0","0","8","4","0","0","0","17","0","3","0","18","0","0.0","1.15","79","4016","699","1.85","0.0","42.4","52.4","32.5",,,,,
"USC00111160","2005-04",,"24","24","11","8","0","0","0","0","0","14","0","36","0","0.0","1.00","84","4247","231","3.09","0.0","58.1","68.7","47.5",,,,,
"USC00111160","2005-05",,"115","91","5","3","0","0","0","0","0","23","0","35","0","0.0","0.80","87","4372","124","1.28","0.0","63.9","75.4","52.4",,,,,
"USC00111160","2005-06",,"465","350","6","4","0","0","0","0","0","30","13","55","0","0.0","0.75","97","4372","0","1.65","0.0","76.7","87.4","65.9",,,,,
"USC00111160","2005-07",,"889","423","8","7","0","0","0","0","0","31","15","59","0","0.0","1.26","100","0","0","3.43","0.0","78.7","88.7","68.6",,,,,
"USC00111160","2005-08",,"1313","425","10","8","0","0","0","0","0","31","17","63","0","0.0","1.71","100","0","0","4.78","0.0","78.7","88.3","69.1",,,,,
"USC00111160","2005-09",,"1551","238","7","7","0","0","0","0","0","28","9","42","0","0.0","1.66","94","17","17","7.52","0.0","72.3","83.9","60.8",,,,,
"USC00111160","2005-10",,"1596","45","4","3","0","0","0","2","0","15","0","31","0","0.0","0.47","88","294","277","0.98","0.0","57.5","69.3","45.8",,,,,
"USC00111160","2005-11",,"1604","8","6","6","0","0","0","9","0","8","0","17","0","0.0","1.29","83","799","504","4.08","0.0","48.5","59.8","37.1",,,,,
"USC00111160","2005-12",,"1604","0","8","6","2","1","0","23","8","0","0","4","4","3.6","0.26","61","1829","1030","1.21","3.6","31.7","40.2","23.3",,,,,
"USC00111160","2006-01",,"0","0","9","8","1","0","0","18","0","1","0","21","1","0.7","0.67","72","2564","734","2.65","0.7","41.3","50.8","31.9",,,,,
"USC00111160","2006-02",,"0","0","3","0","2","1","0","24","3","2","0","5","1","1.0","0.06","72","3418","854","0.17","1.8","34.5","46.7","22.4",,,,,
"USC00111160","2006-03",,"4","4","10","8","1","0","0","12","0","5","0","22","1","0.7","0.79","80","4018","600","3.87","0.7","45.8","55.8","35.7",,,,,
"USC00111160","2006-04",,"48","43","9","7","0","0","0","1","0","20","2","31","0","0.0","0.32","93","4182","163","1.68","0.0","61.0","73.8","48.2",,,,,
"USC00111160","2006-05",,"163","115","10","6","0","0","0","0","0","21","6","40","0","0.0","0.91","94","4296","114","2.37","0.0","65.0","74.8","55.3",,,,,
"USC00111160","2006-06",,"450","287","7","5","0","0","0","0","0","30","7","55","0","0.0","1.52","93","4297","0","3.93","0.0","74.6","85.0","64.1",,,,,
"USC00111160","2006-07",,,,"5","5",,"0",,,,,,,,"0.0","1.52",,,,"3.77","0.0",,,,,,,,
"USC00111160","2006-08",,,"413","9","7","0","0","0","0","0","31","12","59","0","0.0","1.34","100",,"0","3.53","0.0","78.3","88.4","68.3",,,,,
"USC00111160","2006-09",,,"97","8","4","0","0","0","0","0","25","0","41","0","0.0","1.24","87",,"65","1.93","0.0","66.1","76.7","55.4",,,,,
"USC00111160","2006-10",,,"46","9","5","0","0","0","5","0","12","3","26","0","0.0","1.79","94",,"364","3.98","0.0","54.7","66.8","42.7",,,,,
"USC00111160","2006-11",,,"1","7","6","0","0","0","12","0","8","0","22","0","0.0","0.92","78",,"540","2.86","0.0","47.0","57.8","36.3",,,,,
"USC00111160","2006-12",,,"0","8","5","4","1","0","18","3","0","0","9","2","2.0","2.00","67",,"787","3.69","2.0","39.6","50.1","29.1",,,,,
"USC00111160","2007-01",,"0","0","7","6","1","1","0","25","3","0","0","6","1","1.1","2.30","62",,"946","3.84","1.1","34.5","43.9","25.0",,,,,
"USC00111160","2007-02",,"0","0","8","3","7","1","0","25","12","0","0","2","4","3.5","0.71","61",,"1023","1.48","4.8","28.4","38.5","18.4",,,,,
"USC00111160","2007-03",,"22","22","9","4","0","0","0","11","0","14","0","17","0","0.0","1.13","84",,"419","2.23","0.0","52.2","64.3","40.1",,,,,
"USC00111160","2007-04",,"50","27","9","6","0","0","0","7","0","16","0","23","0","0.0","0.75","87",,"382","3.29","0.0","53.2","64.9","41.5",,,,,
"USC00111160","2007-05",,"232","182","14","10","0","0","0","0","0","27","1","41","0","0.0","1.64","90",,"25","5.54","0.0","70.1","80.0","60.2",,,,,
"USC00111160","2007-06",,"520","288","12","5","0","0","0","0","0","30","8","53","0","0.0","0.97","93",,"1","3.05","0.0","74.6","84.9","64.3",,,,,
"USC00111160","2007-07",,"869","349","6","5","0","0","0","0","0","31","13","57","0","0.0","1.00","94","0","0","3.86","0.0","76.2","86.6","65.9",,,,,
"USC00111160","2007-08",,"1405","536","6","3","0","0","0","0","0","31","24","60","0","0.0","0.91","105","0","0","1.41","0.0","82.3","93.7","70.8",,,,,
"USC00111160","2007-09",,"1629","224","5","3","0","0","0","0","0","29","6","46","0","0.0","0.59","94","20","20","1.43","0.0","71.8","83.1","60.4",,,,,
"USC00111160","2007-10",,"1718","89","8","6","0","0","0","2","0","18","3","30","0","0.0","0.67","92","214","194","2.19","0.0","61.6","73.6","49.6",,,,,
"USC00111160","2007-11",,"1718","0","4","3","0","0","0","15","0","4","0","21","0","0.0","0.72","73","683","469","1.55","0.0","46.3","59.3","33.3",,,,,
"USC00111160","2007-12",,"1718","0","16","10","6","2","0","27","0","0","0","11","5","4.2","0.84","64","1615","932","3.67","5.4","35.0","44.3","25.6",,,,,
"USC00111160","2008-01",,"2","2","6","2","0","0","0","25","8","3","0","5","0","0.0","1.50","73","2593","978","1.76","0.0","32.4","43.5","21.3",,,,,
"USC00111160","2008-02",,"2","0","12","7","6","2","0","26","9","1","0","11","6","6.4","1.57","74","3581","987","4.50","8.6","31.0","39.5","22.4",,,,,
"USC00111160","2008-03",,"2","0","11","7","3","1","0","15","1","5","0","12","5","5.2","2.72","77","4261","680","7.95","5.2","43.1","54.6","31.5",,,,,
"USC00111160","2008-04",,"15","13","16","8","0","0","0","4","0","9","0","29","0","0.0","1.04","82","4630","369","4.63","0.0","53.1","62.8","43.5",,,,,
"USC00111160","2008-05",,"56","40","17","11","0","0","0","0","0","19","1","37","0","0.0","1.91","91","4774","144","7.53","0.0","61.7","71.3","52.0",,,,,
"USC00111160","2008-06",,"362","306","12","8","0","0","0","0","0","30","5","55","0","0.0","1.81","92","4774","0","4.43","0.0","75.2","84.7","65.7",,,,,
"USC00111160","2008-07",,"749","387","12","9","0","0","0","0","0","31","15","60","0","0.0","1.41","97","0","0","6.36","0.0","77.5","87.0","68.0",,,,,
"USC00111160","2008-08",,"1044","295","6","6","0","0","0","0","0","31","4","57","0","0.0","0.30","96","0","0","1.16","0.0","74.8","84.7","64.9",,,,,
"USC00111160","2008-09",,"1188","144","7","6","0","0","0","0","0","27","3","50","0","0.0","2.00","94","22","22","7.66","0.0","69.1","78.8","59.3",,,,,
"USC00111160","2008-10",,"1210","21","6","3","0","0","0","3","0","14","0","29","0","0.0","0.52","84","306","284","1.29","0.0","56.5","68.1","44.9",,,,,
"USC00111160","2008-11",,"1210","0","7","4","0","0","0","13","0","6","0","18","0","0.0","0.46","77","925","618","1.28","0.0","44.4","55.1","33.7",,,,,
"USC00111160","2008-12",,"1210","0","10","6","0","0","0","28","5","0","0","3","0","0.5","1.13","69","1851","927","3.58","1.0","32.9","44.0","21.7",,,,,
"USC00111160","2009-01",,"0","0","5","2","5","2","2","30","10","0","0","-3","8","5.0","0.51","59","3029","1177","0.81","7.7","27.0","37.3","16.7",,,,,
"USC00111160","2009-02",,"0","0","6","4","6","0","0","21","2","3","0","8","2","0.0","2.32","71","3807","778","3.09","0.0","37.2","48.8","25.6",,,,,
"USC00111160","2009-03",,"11","11","8","6","0","1","0","12","1","10","0","16","0","2.0","1.00","85","4357","550","2.85","2.0","47.6","59.0","36.2",,,,,
"USC00111160","2009-04",,"50","39","14","9","0","0","0","2","0","8","0","30","0","0.0","1.42","88","4711","354","5.62","0.0","54.5","64.5","44.4",,,,,
